,Track Name,Artist,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Streams,popularity
0,RAPSTAR,Polo G,43PGPuHIlVOc04jrZVh9L6,0.41,0.789,165926,0.536,0.0,6,0.129,-6.862,1,0.242,81.039,4,0.437,16256724,83
1,MONTERO (Call Me By Your Name),Lil Nas X,67BtfxlNbhBmCDR2L2l8qd,0.297,0.61,137876,0.508,0.0,8,0.384,-6.682,0,0.152,178.818,4,0.758,13250956,87
2,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,4iJyoBOLtHqaGxP12qzhQI,0.321,0.677,198082,0.696,0.0,0,0.42,-6.181,1,0.119,90.03,4,0.464,10538561,91
3,Kiss Me More (feat. SZA),Doja Cat,748mdHapucXQri7IAO8yFK,0.235,0.762,208867,0.701,0.000158,8,0.123,-3.541,1,0.0286,110.968,4,0.742,9214644,90
4,deja vu,Olivia Rodrigo,61KpQadow081I2AsbeLcsb,0.593,0.439,215508,0.61,1.07e-05,9,0.341,-7.236,1,0.116,181.088,4,0.172,8460050,41
5,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,2CYVETnhM9aytqrazYYwrK,0.162,0.66,277592,0.817,0.0,11,0.0667,-6.269,0,0.0521,135.942,4,0.714,7348585,74
6,Astronaut In The Ocean,Masked Wolf,3VT8hOC5vuDXBsHrR53WFh,0.175,0.778,132780,0.695,0.0,4,0.15,-6.865,0,0.0913,149.996,4,0.472,6481465,62
7,Levitating (feat. DaBaby),Dua Lipa,5nujrmhLynf4yMoMtj8AQF,0.00883,0.702,203064,0.825,0.0,6,0.0674,-3.787,0,0.0601,102.977,4,0.915,6400894,87
8,Up,Cardi B,1M4OcYkxAtu3ErzSgDEfoi,0.0012,0.868,156945,0.795,0.0193,11,0.0461,-6.044,1,0.269,166.0,4,0.819,6375913,75
9,Calling My Phone,Lil Tjay,3J8EOeKLTLXORtWPpOU5bE,0.451,0.907,205458,0.393,1.35e-06,4,0.135,-7.636,0,0.0539,104.949,4,0.202,6255709,83
10,Heartbreak Anniversary,Giveon,3FAJ6O0NOHQV8Mc5Ri6ENp,0.524,0.449,198371,0.465,1.02e-06,0,0.303,-8.964,1,0.0791,89.087,3,0.543,6013044,85
11,Leave The Door Open,Bruno Mars,7MAibcTli4IisCtbHKrGMh,0.182,0.586,242096,0.616,0.0,5,0.0927,-7.964,1,0.0324,148.088,4,0.719,5667978,88
12,telepatía,Kali Uchis,6tDDoYIxWvMLTdKpjFkc1B,0.112,0.653,160191,0.524,0.0,11,0.203,-9.016,0,0.0502,83.97,4,0.553,5250324,86
13,drivers license,Olivia Rodrigo,7lPN2DXiMsVn7XUKtOW1CS,0.721,0.585,242014,0.436,1.31e-05,10,0.105,-8.761,1,0.0601,143.874,4,0.132,5218818,42
14,Love Story (Taylor’s Version),Taylor Swift,6YvqWjhGD8mB5QXcbcUKtx,0.13,0.627,235767,0.792,3.97e-06,2,0.0845,-4.311,1,0.031,119.054,4,0.415,5008901,75
15,What’s Next,Drake,3aQem4jVGdhtg116TmJnHz,0.0136,0.781,178154,0.594,0.0,0,0.162,-6.959,0,0.0485,129.895,4,0.0628,4893274,78
16,Save Your Tears,The Weeknd,5QO79kh1waicV47BqGRL3g,0.0212,0.68,215627,0.826,1.24e-05,0,0.543,-5.487,1,0.0309,118.051,4,0.644,4852215,87
17,Streets,Doja Cat,60ynsPSSKe6O3sfwRnIBRf,0.21,0.749,226987,0.463,0.0382,11,0.338,-8.433,1,0.0842,90.035,4,0.189,4768073,84
18,Good Days,SZA,3YJJjQPAbDT7mGpX3WtQ9A,0.499,0.436,279204,0.655,8.1e-06,1,0.688,-8.37,0,0.0583,121.002,4,0.412,4726053,84
19,Fearless (Taylor’s Version),Taylor Swift,77sMIMlNaSURUAXq5coCxE,0.0122,0.569,241592,0.741,0.0,5,0.333,-4.963,1,0.0282,100.118,4,0.43,4718031,71
20,Heat Waves,Glass Animals,02MWAaffLxlfxAUY7c5dvx,0.44,0.761,238805,0.525,6.7e-06,11,0.0921,-6.9,1,0.0944,80.87,4,0.531,4632129,91
21,Best Friend (feat. Doja Cat),Saweetie,2etHQJxIbV0soyPhelVs9Y,0.00302,0.84,155884,0.766,3.61e-06,4,0.0684,-4.12,1,0.136,94.018,4,0.402,4545785,80
22,Headshot (feat. Polo G & Fivio Foreign),Lil Tjay,4eNOLmx8r2IJAVKvBBL1jv,0.0802,0.808,144349,0.639,0.0,1,0.15,-7.266,0,0.279,118.0,4,0.395,4466327,79
23,You Belong With Me (Taylor’s Version),Taylor Swift,1qrpoAMXodY6895hGKoUpA,0.0623,0.632,231124,0.773,0.0,6,0.0885,-4.856,1,0.0346,130.033,4,0.474,4386661,76
24,Wants and Needs (feat. Lil Baby),Drake,65OVbaJR5O1RmwOQx0875b,0.0618,0.578,192956,0.449,2.17e-06,1,0.119,-6.349,1,0.286,136.006,4,0.1,4354439,84
25,Back In Blood (feat. Lil Durk),Pooh Shiesty,7FGdjbZ32vMybPuP0IuE7d,0.151,0.759,184490,0.538,0.0,8,0.126,-8.256,0,0.384,146.933,4,0.831,4203765,72
26,The Way I Loved You (Taylor’s Version),Taylor Swift,22bPsP2jCgbLUvh82U0Z3M,0.0033,0.402,243137,0.732,0.0,5,0.108,-4.665,1,0.0484,161.032,4,0.472,3923943,74
27,Fifteen (Taylor’s Version),Taylor Swift,2nqio0SfWg6gh2eCtfuMa5,0.116,0.559,294419,0.646,0.0,7,0.32,-4.61,1,0.0272,95.466,4,0.289,3907269,68
28,Blinding Lights,The Weeknd,0VjIjW4GlUZAMYd2vXMi3b,0.00146,0.514,200040,0.73,9.54e-05,1,0.0897,-5.934,1,0.0598,171.005,4,0.334,3831904,92
29,DÁKITI,Bad Bunny,4MzXwWMhyBbmu6hOcLVD49,0.401,0.731,205090,0.573,5.22e-05,4,0.113,-10.059,0,0.0544,109.928,4,0.145,3818804,84
30,Hey Stephen (Taylor’s Version),Taylor Swift,550erGcdD9n6PnwxrvYqZT,0.106,0.788,254255,0.571,0.0,6,0.0934,-6.135,1,0.0296,115.99,4,0.797,3749326,67
31,Hold On,Justin Bieber,1nahzW3kfMuwReTka28tH5,0.0104,0.658,170813,0.634,0.0,1,0.12,-6.068,0,0.0431,140.002,4,0.302,3727059,78
32,X Gon' Give It To Ya,DMX,1zzxoZVylsna2BQB65Ppcb,0.0135,0.761,217587,0.899,0.0,10,0.0719,-3.09,0,0.183,95.027,4,0.673,3724103,72
33,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),Taylor Swift,4CHpVfAhuxNJ3ibExe6kxO,0.816,0.599,220839,0.494,0.0,2,0.101,-7.61,1,0.0372,142.893,4,0.44,3501040,64
34,White Horse (Taylor’s Version),Taylor Swift,5YL553x8sHderRBDlm3NM3,0.369,0.423,234516,0.517,0.0,0,0.177,-7.377,1,0.0486,185.262,4,0.366,3492637,67
