,Track Name,Artist,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Streams,popularity
0,Hurricane,Kanye West,0RbW8kWozrVSIGb4V13o0o,0.0466,0.587,243187,0.561,0.0,0,0.109,-6.569,1,0.146,80.009,4,0.351,12980968,77
1,STAY (with Justin Bieber),The Kid LAROI,5PjdY0CKGZdEuoNab3yDmX,0.0383,0.591,141806,0.764,0.0,1,0.103,-5.484,1,0.0483,169.928,4,0.478,12489697,92
2,Jail,Kanye West,42ZrMq4BKsWDrrbMnMRYaK,0.535,0.458,297000,0.571,0.000305,4,0.0846,-6.739,1,0.0949,110.013,4,0.586,10785966,71
3,Off The Grid,Kanye West,2gbMPBrBVj3CuNTLp2dHYs,0.0438,0.546,339250,0.64,0.0,8,0.137,-5.582,1,0.37,137.728,4,0.63,10590993,73
4,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,27NovPIUIRrOZoCHxABJwK,0.0203,0.736,212000,0.704,0.0,3,0.0501,-7.409,0,0.0615,149.995,4,0.894,10526344,97
5,Moon,Kanye West,2Rd4eJ4KwXQQn2sMSToyUM,0.898,0.319,156091,0.236,1.62e-05,5,0.272,-9.644,1,0.0318,162.351,4,0.254,9243390,73
6,Praise God,Kanye West,0Zm7NKJgoKY6ZWwtoEUILK,0.00904,0.798,226653,0.545,9.48e-05,1,0.258,-6.466,1,0.168,118.029,4,0.212,8839913,70
7,family ties (with Kendrick Lamar),Baby Keem,7Bpx2vsWfQFBACRz4h3IqH,0.00575,0.711,252070,0.611,0.0,1,0.231,-5.453,1,0.329,134.14,4,0.144,7983788,85
8,good 4 u,Olivia Rodrigo,4ZtFanR9U6ndgddUvNcjcG,0.335,0.563,178147,0.664,0.0,9,0.0849,-5.044,1,0.154,166.928,4,0.688,7648381,94
9,Need to Know,Doja Cat,3Vi5XqYrmQgOYBajMWSvCi,0.304,0.664,210560,0.609,0.0,1,0.0926,-6.509,1,0.0707,130.041,4,0.194,7416488,93
10,Believe What I Say,Kanye West,73uxnSsFMeJ15POpd3zgrV,0.148,0.595,242400,0.656,0.0,7,0.47,-7.868,1,0.247,99.811,4,0.416,7319823,68
11,Heat Waves,Glass Animals,02MWAaffLxlfxAUY7c5dvx,0.44,0.761,238805,0.525,6.7e-06,11,0.0921,-6.9,1,0.0944,80.87,4,0.531,7010858,91
12,Jonah,Kanye West,3gWzTnziivUYzqXtnvgN8q,0.795,0.459,195170,0.431,0.0,9,0.274,-8.375,0,0.256,177.3,4,0.128,6980201,67
13,Ok Ok,Kanye West,4VYEnxm7lmtG5sEEbcmORB,0.319,0.738,204630,0.471,1.28e-06,11,0.13,-9.208,0,0.402,107.98,5,0.283,6741808,66
14,God Breathed,Kanye West,1dPNJDYuW9QAtkOpK3eBvO,0.289,0.325,333462,0.311,6.74e-05,10,0.11,-7.481,1,0.0442,92.744,3,0.0789,6677564,65
15,Happier Than Ever,Billie Eilish,4RVwu0g32PAqgUiJoXsdF8,0.767,0.332,298899,0.225,0.00349,0,0.128,-8.697,1,0.0348,81.055,3,0.297,6629395,93
16,Heaven and Hell,Kanye West,2ZUJsR8HEktit58X6FuPQM,0.0409,0.764,145301,0.422,0.0,0,0.152,-7.265,0,0.119,82.986,4,0.268,6247332,67
17,Junya,Kanye West,1aF9TeHZbe6OVo9dtjPuzK,0.27,0.752,147669,0.69,0.0,7,0.303,-3.948,1,0.0642,148.07,4,0.396,6192365,65
18,Kiss Me More (feat. SZA),Doja Cat,3DarAbFujv6eYNliUTyqtz,0.259,0.764,208667,0.705,8.92e-05,8,0.12,-3.463,1,0.0284,110.97,4,0.781,6163709,86
19,Remote Control,Kanye West,3SYLoL8KHxdQPYIkfwmUjN,0.0784,0.792,198614,0.548,7.26e-05,4,0.167,-7.079,1,0.082,110.105,4,0.197,6141218,66
20,24,Kanye West,7DBFslKWQzoRgO0HBBkL3u,0.129,0.386,197898,0.534,0.0,5,0.351,-6.086,0,0.0389,110.057,4,0.343,6000115,66
21,Pure Souls,Kanye West,7up5MwPUHQdv4DkzQRHRWP,0.102,0.381,358622,0.528,0.0,5,0.269,-6.997,1,0.0449,97.207,4,0.256,5584464,66
22,No Child Left Behind,Kanye West,3onYsG7nB3FwEVHYYWCrIM,0.00632,0.161,178061,0.327,0.792,1,0.138,-8.059,0,0.0341,135.382,3,0.0815,5488042,67
23,Bad Habits,Ed Sheeran,6PQ88X9TkUIAUIZJHW2upE,0.0469,0.808,231041,0.897,3.14e-05,11,0.364,-3.712,0,0.0348,126.026,4,0.591,5171420,95
24,2055,Sleepy Hallow,4XvcHTUfIlWfyJTRG0aqlo,0.492,0.829,123987,0.512,0.0,6,0.12,-5.865,0,0.187,80.511,4,0.638,5083952,87
25,MONTERO (Call Me By Your Name),Lil Nas X,67BtfxlNbhBmCDR2L2l8qd,0.297,0.61,137876,0.508,0.0,8,0.384,-6.682,0,0.152,178.818,4,0.758,5015049,87
26,Keep My Spirit Alive,Kanye West,4IlOyxGATYUp7YVy5zrSW8,0.245,0.467,221386,0.655,0.000172,0,0.167,-6.548,1,0.338,166.382,4,0.0627,4983141,64
27,Donda,Kanye West,2TJ1FOCmCBkKm418MjVw5D,0.849,0.534,128313,0.491,0.0,10,0.192,-7.945,1,0.0545,105.989,5,0.428,4885279,63
28,Jesus Lord,Kanye West,56JwgcQcxo08w7YXrBzrA5,0.0984,0.477,538537,0.713,0.00844,1,0.0879,-6.805,1,0.126,106.137,5,0.113,4884326,64
29,Woman,Doja Cat,6Uj1ctrBOjOas8xZXGqKk4,0.0888,0.824,172627,0.764,0.00294,5,0.117,-4.175,0,0.0854,107.998,4,0.881,4831992,95
30,New Again,Kanye West,2GPTiPR5db727wu1tFvFt4,0.066,0.679,183297,0.673,0.0,6,0.479,-5.17,0,0.189,91.112,4,0.295,4634623,64
31,Jail pt 2,Kanye West,7f1w2rZoIf7g56McEUTh5W,0.453,0.7,297000,0.572,0.0,4,0.0871,-6.459,1,0.0515,109.985,4,0.686,4576165,64
32,Levitating (feat. DaBaby),Dua Lipa,5nujrmhLynf4yMoMtj8AQF,0.00883,0.702,203064,0.825,0.0,6,0.0674,-3.787,0,0.0601,102.977,4,0.915,4441740,87
33,traitor,Olivia Rodrigo,5CZ40GBx1sQ9agT82CLQCT,0.691,0.38,229227,0.339,0.0,3,0.12,-7.885,1,0.0338,100.607,4,0.0849,4415106,92
34,Beggin',Måneskin,3Wrjm47oTz2sjIgck11l5e,0.127,0.714,211560,0.8,0.0,11,0.359,-4.808,0,0.0504,134.002,4,0.589,4369934,94
35,Sharing Locations (feat. Lil Baby & Lil Durk),Meek Mill,3J4VKkUpLvomXJbn9ZAypO,0.00383,0.681,161053,0.63,0.0,1,0.139,-5.585,1,0.0385,151.951,4,0.183,4265728,81
36,Lord I Need You,Kanye West,5YRFttxjAEgm2nq5Z2tlqK,0.145,0.711,162108,0.428,0.0,1,0.534,-7.274,0,0.307,83.036,4,0.197,4148284,64
37,Pepas,Farruko,5fwSHlTEWpluwOM0Sxnh5k,0.00776,0.762,287120,0.766,6.98e-05,7,0.128,-3.955,1,0.0343,130.001,4,0.442,4130949,95
38,Come to Life,Kanye West,6DZz58CbF0AKw5PCKqNKcM,0.689,0.44,310394,0.465,1.26e-06,3,0.384,-6.592,1,0.0318,126.937,4,0.241,4118822,64
39,Get Into It (Yuh),Doja Cat,0W6I02J9xcqK8MtSeosEXb,0.315,0.912,138293,0.655,3.39e-05,8,0.0894,-6.029,0,0.162,91.942,4,0.793,4094552,88
40,deja vu,Olivia Rodrigo,6HU7h9RYOaPRFeh0R3UeAr,0.584,0.442,215507,0.612,5.7e-06,2,0.37,-7.222,1,0.112,180.917,4,0.178,4009228,88
41,Ain't Shit,Doja Cat,5lAnYvAIkSDNXqfo7DyFUm,0.506,0.855,174253,0.488,0.0,3,0.347,-4.601,1,0.208,124.097,4,0.619,3884475,86
42,Donda Chant,Kanye West,3VlW71ZRJPEjd17W0bW28D,0.00516,0.702,52062,0.0474,1.22e-06,3,0.147,-15.198,0,0.526,102.983,4,0.175,3846247,60
43,RAPSTAR,Polo G,18vXApRmJSgQ6wG2ll9AOg,0.41,0.789,165926,0.536,0.0,6,0.129,-6.862,1,0.242,81.039,4,0.437,3754180,79
44,Fancy Like,Walker Hayes,3ZozFqJJlDBNIm4xqxn2ZD,0.114,0.649,161853,0.76,0.0,1,0.317,-6.487,1,0.0574,80.018,4,0.843,3694389,83
45,Tell The Vision,Kanye West,34TiQsddaGhd8lmzJfxSzH,0.209,0.714,104219,0.417,0.0,2,0.105,-11.085,0,0.0426,144.064,3,0.213,3605367,60
46,Dark Red,Steve Lacy,37y7iDayfwm3WXn5BiAoRk,0.449,0.603,173104,0.783,7.96e-06,6,0.119,-4.023,1,0.062,172.041,4,0.775,3482085,88
