,Track Name,Artist,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Streams,popularity
0,good 4 u,Olivia Rodrigo,4ZtFanR9U6ndgddUvNcjcG,0.335,0.563,178147,0.664,0.0,9,0.0849,-5.044,1,0.154,166.928,4,0.688,24777068,94
1,deja vu,Olivia Rodrigo,6HU7h9RYOaPRFeh0R3UeAr,0.584,0.442,215507,0.612,5.7e-06,2,0.37,-7.222,1,0.112,180.917,4,0.178,13233687,88
2,traitor,Olivia Rodrigo,5CZ40GBx1sQ9agT82CLQCT,0.691,0.38,229227,0.339,0.0,3,0.12,-7.885,1,0.0338,100.607,4,0.0849,12550276,92
3,Kiss Me More (feat. SZA),Doja Cat,748mdHapucXQri7IAO8yFK,0.235,0.762,208867,0.701,0.000158,8,0.123,-3.541,1,0.0286,110.968,4,0.742,10299856,90
4,favorite crime,Olivia Rodrigo,5JCoSi02qi3jJeHdZXMmR8,0.866,0.369,152667,0.272,0.0,9,0.147,-10.497,1,0.0364,172.929,4,0.218,10266655,86
5,brutal,Olivia Rodrigo,6SRsiMl7w1USE4mFqrOhHC,0.0311,0.672,143747,0.526,1.37e-06,4,0.28,-6.446,1,0.0599,123.999,4,0.28,10070688,84
6,happier,Olivia Rodrigo,2tGvwE8GcFKwNdAXMnlbfl,0.765,0.395,175933,0.443,9.67e-06,6,0.0839,-9.72,1,0.133,168.924,3,0.338,9252115,88
7,drivers license,Olivia Rodrigo,5wANPM4fQCJwkGd4rN57mH,0.768,0.561,242013,0.431,1.42e-05,10,0.106,-8.81,1,0.0578,143.875,4,0.137,8861471,90
8,RAPSTAR,Polo G,43PGPuHIlVOc04jrZVh9L6,0.41,0.789,165926,0.536,0.0,6,0.129,-6.862,1,0.242,81.039,4,0.437,8289986,83
9,enough for you,Olivia Rodrigo,2TOzTqQXNmR2zDJXihjZ2e,0.753,0.638,202827,0.259,0.0,7,0.219,-10.706,1,0.0898,88.485,4,0.269,8271881,81
10,Levitating (feat. DaBaby),Dua Lipa,5nujrmhLynf4yMoMtj8AQF,0.00883,0.702,203064,0.825,0.0,6,0.0674,-3.787,0,0.0601,102.977,4,0.915,7546179,87
11,"jealousy, jealousy",Olivia Rodrigo,0MMyJUC3WNnFS1lit5pTjk,0.198,0.695,173160,0.575,0.0,10,0.0614,-6.334,0,0.116,163.929,4,0.699,7524553,86
12,"1 step forward, 3 steps back",Olivia Rodrigo,4wcBRRpIfesgcyUtis7PEg,0.941,0.473,163587,0.203,0.0,2,0.126,-12.627,1,0.102,168.884,4,0.419,7411065,80
13,MONTERO (Call Me By Your Name),Lil Nas X,67BtfxlNbhBmCDR2L2l8qd,0.297,0.61,137876,0.508,0.0,8,0.384,-6.682,0,0.152,178.818,4,0.758,7188029,87
14,Butter,BTS,3VqeTFIvhxu3DIe4eZVzGq,0.00323,0.759,164442,0.459,0.0,8,0.0906,-5.187,1,0.0948,109.997,4,0.695,6275587,43
15,hope ur ok,Olivia Rodrigo,1zejeOnykpCoyVSit6Bwp3,0.388,0.443,209560,0.298,1e-05,0,0.103,-12.181,1,0.0644,77.253,4,0.172,6228393,78
16,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,4iJyoBOLtHqaGxP12qzhQI,0.321,0.677,198082,0.696,0.0,0,0.42,-6.181,1,0.119,90.03,4,0.464,6158775,91
17,Wants and Needs (feat. Lil Baby),Drake,65OVbaJR5O1RmwOQx0875b,0.0618,0.578,192956,0.449,2.17e-06,1,0.119,-6.349,1,0.286,136.006,4,0.1,5225222,84
18,Astronaut In The Ocean,Masked Wolf,0BGwAKW4u8kWOhWFflZxfl,0.175,0.778,132780,0.695,0.0,4,0.15,-6.865,0,0.0913,149.996,4,0.472,5176976,68
19,m y . l i f e (with 21 Savage & Morray),J. Cole,1D3z6HTiQsNmZxjl7F7eoG,0.0622,0.597,218802,0.587,0.0,7,0.214,-7.026,0,0.137,140.021,4,0.0753,5141791,80
20,Heat Waves,Glass Animals,02MWAaffLxlfxAUY7c5dvx,0.44,0.761,238805,0.525,6.7e-06,11,0.0921,-6.9,1,0.0944,80.87,4,0.531,5119107,91
21,Leave The Door Open,Bruno Mars,7MAibcTli4IisCtbHKrGMh,0.182,0.586,242096,0.616,0.0,5,0.0927,-7.964,1,0.0324,148.088,4,0.719,4898461,88
22,p r i d e . i s . t h e . d e v i l (with Lil Baby),J. Cole,5W8jRrZ6tWrTrqnKRtIQBf,0.104,0.861,218210,0.656,0.0,4,0.0986,-7.867,0,0.425,88.967,4,0.331,4805376,80
23,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,37BZB0z9T8Xu7U3e65qxFy,0.0215,0.65,191014,0.825,2.44e-05,0,0.0936,-4.645,1,0.0325,118.091,4,0.593,4599560,90
24,Miss The Rage (feat. Playboi Carti),Trippie Redd,2BITQ360Knh6qNAOqR7Dyq,0.0144,0.584,236883,0.859,0.0,8,0.847,-5.616,1,0.121,77.005,4,0.369,4544039,82
25,Tell Em,Cochise,7nc7mlSdWYeFom84zZ8Wr8,0.103,0.672,180380,0.717,0.0,5,0.398,-7.476,1,0.226,157.905,4,0.473,4034672,84
26,Heartbreak Anniversary,Giveon,3FAJ6O0NOHQV8Mc5Ri6ENp,0.524,0.449,198371,0.465,1.02e-06,0,0.303,-8.964,1,0.0791,89.087,3,0.543,4006278,85
27,Build a Bitch,Bella Poarch,7BoobGhD4x5K96Me0hqC8Q,0.217,0.855,122773,0.463,1.77e-05,3,0.347,-7.454,1,0.0367,102.931,4,0.866,3896003,82
28,Up,Cardi B,1M4OcYkxAtu3ErzSgDEfoi,0.0012,0.868,156945,0.795,0.0193,11,0.0461,-6.044,1,0.269,166.0,4,0.819,3824100,75
29,telepatía,Kali Uchis,6tDDoYIxWvMLTdKpjFkc1B,0.112,0.653,160191,0.524,0.0,11,0.203,-9.016,0,0.0502,83.97,4,0.553,3632354,86
30,Best Friend (feat. Doja Cat),Saweetie,20BOju91NaEFK5Py4VJ2pp,0.00302,0.84,155884,0.766,3.61e-06,4,0.0684,-4.12,1,0.136,94.018,4,0.402,3625678,71
31,a m a r i,J. Cole,2cnKST6T9qUo2i907lm8zX,0.127,0.725,148421,0.713,0.0,4,0.617,-6.173,0,0.187,65.988,4,0.207,3625008,76
32,GANG GANG (with Lil Wayne),Polo G,4VW44pawoOHPUjlN7DX5vk,0.146,0.752,178776,0.563,0.0,3,0.103,-8.066,0,0.209,145.05,4,0.551,3531590,72
33,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,6fRxMU4LWwyaSSowV441IU,0.0377,0.713,227395,0.676,0.0,10,0.154,-5.483,1,0.027,99.048,4,0.721,3487884,41
34,Blinding Lights,The Weeknd,0VjIjW4GlUZAMYd2vXMi3b,0.00146,0.514,200040,0.73,9.54e-05,1,0.0897,-5.934,1,0.0598,171.005,4,0.334,3436118,92
35,Todo De Ti,Rauw Alejandro,4fSIb4hdOQ151TILNsSEaF,0.31,0.78,199604,0.718,0.000163,3,0.0932,-3.605,0,0.0506,127.949,4,0.342,3398520,89
36,Streets,Doja Cat,60ynsPSSKe6O3sfwRnIBRf,0.21,0.749,226987,0.463,0.0382,11,0.338,-8.433,1,0.0842,90.035,4,0.189,3319611,84
37,Good Days,SZA,3YJJjQPAbDT7mGpX3WtQ9A,0.499,0.436,279204,0.655,8.1e-06,1,0.688,-8.37,0,0.0583,121.002,4,0.412,3232571,84
38,NEVER LEFT,Lil Tecca,21UkXrc9kD48rNpTMI2ecz,0.0224,0.807,168727,0.659,0.0,11,0.309,-6.92,1,0.332,82.465,4,0.438,3224882,75
