,Track Name,Artist,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Streams,popularity
0,Girls Want Girls (with Lil Baby),Drake,37Nqx7iavZpotJSDXZWbJ3,0.181,0.767,221980,0.438,0.0,7,0.142,-8.726,0,0.29,86.975,4,0.381,19747340,88
1,Way 2 Sexy (with Future & Young Thug),Drake,0k1WUmIRnG3xU6fvvDVfRG,0.000619,0.803,257605,0.597,4.5e-06,11,0.323,-6.035,0,0.141,136.008,4,0.331,19648367,91
2,Fair Trade (with Travis Scott),Drake,40iJIUlhi6renaREYGeIDS,0.0503,0.666,291175,0.465,0.0,1,0.215,-8.545,1,0.26,167.937,4,0.292,18986653,90
3,Champagne Poetry,Drake,2HSmyk2qMN8WQjuGhaQgCk,0.758,0.423,336511,0.667,0.0,6,0.246,-7.012,0,0.326,86.743,4,0.496,16602026,84
4,Knife Talk (with 21 Savage ft. Project Pat),Drake,2BcMwX1MPV6ZHP4tUT9uq6,0.0635,0.849,242966,0.424,0.0,5,0.0834,-9.579,0,0.324,145.887,4,0.153,16100728,91
5,TSU,Drake,4s7QLoImIwmPi9L6dq1nVW,0.228,0.568,308756,0.56,3.05e-06,9,0.39,-9.059,1,0.42,130.019,4,0.246,14061509,80
6,Papi’s Home,Drake,6jy9yJfgCsMHdu2Oz4BGKX,0.112,0.701,178623,0.741,0.0,2,0.699,-6.157,1,0.313,140.177,4,0.588,13326840,79
7,In The Bible (with Lil Durk & Giveon),Drake,61S79KIVA4I9FXbnsylEHT,0.614,0.686,296568,0.385,0.0,7,0.131,-8.35,0,0.297,143.07,4,0.147,12888140,82
8,No Friends In The Industry,Drake,2tUL6dZf1mywCj5WvCPZw6,0.0181,0.84,204347,0.744,0.0,1,0.629,-4.751,1,0.113,83.737,4,0.171,12381051,82
9,Love All (with JAY-Z),Drake,4VCbgIdr8ptegWeJpqLVHH,0.354,0.73,228461,0.576,3.59e-05,2,0.15,-5.442,1,0.287,92.131,4,0.155,12276193,79
10,N 2 Deep,Drake,34D6FJysnQioVingDKufuf,0.0518,0.507,273578,0.429,0.0,2,0.109,-7.726,1,0.326,91.0,3,0.0744,11639583,79
11,STAY (with Justin Bieber),The Kid LAROI,5PjdY0CKGZdEuoNab3yDmX,0.0383,0.591,141806,0.764,0.0,1,0.103,-5.484,1,0.0483,169.928,4,0.478,11461262,92
12,Hurricane,Kanye West,0RbW8kWozrVSIGb4V13o0o,0.0466,0.587,243187,0.561,0.0,0,0.109,-6.569,1,0.146,80.009,4,0.351,10205361,77
13,Pipe Down,Drake,11pEKMLmavDu8fxOB5QjbQ,0.128,0.518,205721,0.69,0.0,9,0.176,-6.15,1,0.107,77.837,4,0.59,10008872,78
14,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,27NovPIUIRrOZoCHxABJwK,0.0203,0.736,212000,0.704,0.0,3,0.0501,-7.409,0,0.0615,149.995,4,0.894,9786935,97
15,7am On Bridle Path,Drake,42m3eP1JJhtzffal9B136J,0.225,0.724,239635,0.531,0.0,5,0.11,-4.108,0,0.298,89.901,4,0.141,9656773,76
16,IMY2 (with Kid Cudi),Drake,7F9cT6hIRhnFCYP6GKS0tf,0.402,0.59,252379,0.493,0.00504,7,0.129,-8.704,0,0.0367,150.026,4,0.0498,9256078,78
17,Race My Mind,Drake,2Q3jFbyE61mCjS3SkW4toJ,0.179,0.488,269884,0.635,8.16e-06,10,0.156,-7.19,1,0.26,174.072,4,0.783,8653147,77
18,You Only Live Twice (with Lil Wayne & Rick Ross),Drake,50ceCGZ3oD3U5caQV5bP6f,0.118,0.519,213104,0.851,0.0,7,0.178,-6.001,1,0.29,123.823,5,0.711,8341628,76
19,Yebba’s Heartbreak,Drake,1PDP7mLiAMwhfmgIwzhOm2,0.967,0.476,133763,0.161,0.0381,8,0.109,-11.665,0,0.0407,119.614,4,0.0908,8102052,75
20,Heat Waves,Glass Animals,02MWAaffLxlfxAUY7c5dvx,0.44,0.761,238805,0.525,6.7e-06,11,0.0921,-6.9,1,0.0944,80.87,4,0.531,7807484,91
21,Fountains (with Tems),Drake,08XWh5c0BMyD1nKVxxl91z,0.181,0.843,192418,0.485,0.0675,10,0.107,-8.735,0,0.195,100.053,4,0.689,7294969,78
22,family ties (with Kendrick Lamar),Baby Keem,7Bpx2vsWfQFBACRz4h3IqH,0.00575,0.711,252070,0.611,0.0,1,0.231,-5.453,1,0.329,134.14,4,0.144,7288090,85
23,Get Along Better,Drake,5ScbulRnixQ2XAdvrPMFjz,0.00645,0.32,229304,0.466,0.0,8,0.133,-6.77,1,0.0374,177.693,3,0.338,7159418,75
24,Off The Grid,Kanye West,2gbMPBrBVj3CuNTLp2dHYs,0.0438,0.546,339250,0.64,0.0,8,0.137,-5.582,1,0.37,137.728,4,0.63,7139501,73
25,good 4 u,Olivia Rodrigo,4ZtFanR9U6ndgddUvNcjcG,0.335,0.563,178147,0.664,0.0,9,0.0849,-5.044,1,0.154,166.928,4,0.688,7042820,94
26,Need to Know,Doja Cat,3Vi5XqYrmQgOYBajMWSvCi,0.304,0.664,210560,0.609,0.0,1,0.0926,-6.509,1,0.0707,130.041,4,0.194,6655536,93
27,Moon,Kanye West,2Rd4eJ4KwXQQn2sMSToyUM,0.898,0.319,156091,0.236,1.62e-05,5,0.272,-9.644,1,0.0318,162.351,4,0.254,6653627,73
28,F*****g Fans,Drake,3RkNXZvOSMMElmmXztDc94,0.213,0.783,245131,0.416,0.0,4,0.103,-9.84,0,0.135,87.073,4,0.165,6434807,73
29,Happier Than Ever,Billie Eilish,4RVwu0g32PAqgUiJoXsdF8,0.767,0.332,298899,0.225,0.00349,0,0.128,-8.697,1,0.0348,81.055,3,0.297,6028239,93
30,The Remorse,Drake,1cCXT1cErAY6tmIqHbodrt,0.812,0.473,351220,0.53,6.92e-06,0,0.227,-8.506,1,0.249,74.732,3,0.637,5977702,72
31,Kiss Me More (feat. SZA),Doja Cat,3DarAbFujv6eYNliUTyqtz,0.259,0.764,208667,0.705,8.92e-05,8,0.12,-3.463,1,0.0284,110.97,4,0.781,5795297,86
32,Jail,Kanye West,42ZrMq4BKsWDrrbMnMRYaK,0.535,0.458,297000,0.571,0.000305,4,0.0846,-6.739,1,0.0949,110.013,4,0.586,5462579,71
