,Track Name,Artist,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Streams,popularity
0,positions,Ariana Grande,35mvY5S1H3J2QZyna3TFe0,0.468,0.737,172325,0.802,0.0,0,0.0931,-4.771,1,0.0878,144.015,4,0.682,11638281,86
1,34+35,Ariana Grande,6Im9k8u9iIzKMrmV7BWtlF,0.237,0.83,173711,0.585,0.0,0,0.248,-6.476,1,0.094,109.978,4,0.485,10380924,84
2,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,7hxHWCCAIIxFLCzvDgnQHX,0.25,0.8,195429,0.658,0.0,1,0.111,-6.142,0,0.079,140.042,4,0.462,7796741,80
3,motive (with Doja Cat),Ariana Grande,5GkQIP5mWPi4KZLLXeuFTT,0.0681,0.789,167990,0.742,0.0,10,0.166,-5.664,0,0.0652,116.965,4,0.661,7586598,80
4,Mood (feat. iann dior),24kGoldn,3tjFYV6RSFtuktYl3ZtYcq,0.221,0.7,140526,0.722,0.0,7,0.272,-3.558,0,0.0369,90.989,4,0.756,7490019,21
5,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,0PvFJmanyNQMseIFrU708S,0.114,0.823,190476,0.586,0.0,6,0.193,-6.606,0,0.2,125.971,4,0.347,6610369,84
6,off the table (with The Weeknd),Ariana Grande,7E1jVNoWuemqUryI4FxsVD,0.519,0.411,239949,0.522,0.0,0,0.398,-7.295,1,0.0981,88.332,1,0.382,6552780,67
7,WAP (feat. Megan Thee Stallion),Cardi B,4Oun2ylbjFKMPTiaSbbCih,0.0194,0.935,187541,0.454,0.0,1,0.0824,-7.509,1,0.375,133.073,4,0.357,6351745,83
8,DÁKITI,Bad Bunny,47EiUVwUp4C9fGccaPuUCS,0.401,0.731,205090,0.573,5.22e-05,4,0.113,-10.059,0,0.0544,109.928,4,0.145,6292112,84
9,pov,Ariana Grande,3UoULw70kMsiVXxW0L3A33,0.36,0.487,201882,0.534,0.0,0,0.1,-5.664,0,0.0555,131.798,4,0.173,6171392,80
10,just like magic,Ariana Grande,7Dx9Z6Aon1qPS2N0rHSWTe,0.08,0.719,149900,0.607,0.0,8,0.125,-5.156,1,0.165,128.006,4,0.464,6147808,70
11,shut up,Ariana Grande,3ko9jEHNt4O5fjKN65ULJp,0.801,0.499,157710,0.462,0.0,0,0.0946,-5.308,1,0.0312,127.698,4,0.599,5711950,64
12,Laugh Now Cry Later (feat. Lil Durk),Drake,2SAqBLGA283SUiwJ3xOUVI,0.244,0.761,261493,0.518,3.47e-05,0,0.107,-8.871,1,0.134,133.976,4,0.522,5654758,83
13,What You Know Bout Love,Pop Smoke,1tkg4EHVoqnhR6iFEXb60y,0.65,0.709,160000,0.548,1.59e-06,10,0.133,-8.493,1,0.353,83.995,4,0.543,5602521,84
14,safety net (feat. Ty Dolla $ign),Ariana Grande,14gkWVFMwdxBMyqBw1wmIg,0.0703,0.552,208457,0.599,0.0,1,0.0986,-5.75,0,0.0404,161.884,4,0.0916,5393649,70
15,nasty,Ariana Grande,0sci7ppTZFm4mjcH3nu8yO,0.0814,0.772,200733,0.506,1.1e-05,6,0.182,-6.558,0,0.139,127.894,4,0.456,5392560,70
16,Forever After All,Luke Combs,6IBcOGPsniK3Pso1wHIhew,0.191,0.487,232533,0.65,0.0,0,0.0933,-5.195,1,0.0253,151.964,4,0.456,5109674,79
17,six thirty,Ariana Grande,2IKJtXeR5UsaUjZB46fTOK,0.67,0.739,183874,0.516,0.0,0,0.151,-7.154,1,0.0539,120.109,4,0.434,5044620,63
18,my hair,Ariana Grande,6u7gmPOz7pzzaeR9xSBpsR,0.0815,0.686,158436,0.526,7.75e-06,0,0.144,-6.842,1,0.0374,92.013,4,0.372,4896345,66
19,Tyler Herro,Jack Harlow,4DuUwzP4ALMqpquHU0ltAB,0.11,0.794,156498,0.756,0.0,5,0.247,-7.16,0,0.136,123.066,4,0.775,4763812,77
20,Lonely (with benny blanco),Justin Bieber,4y4spB9m0Q6026KfkAvy9Q,0.864,0.631,149297,0.239,0.0,11,0.116,-7.071,0,0.0398,79.859,4,0.0927,4529838,79
21,Blinding Lights,The Weeknd,0VjIjW4GlUZAMYd2vXMi3b,0.00146,0.514,200040,0.73,9.54e-05,1,0.0897,-5.934,1,0.0598,171.005,4,0.334,4507212,92
22,Holy (feat. Chance The Rapper),Justin Bieber,5u1n1kITHCxxp8twBcZxWy,0.196,0.673,212093,0.704,0.0,6,0.0898,-8.056,1,0.36,86.919,4,0.372,4466302,79
23,obvious,Ariana Grande,0q85C1JiECyYIQthz1posA,0.0967,0.624,146959,0.672,0.0,0,0.155,-5.334,1,0.106,159.852,4,0.26,4443148,65
24,west side,Ariana Grande,1whfVLMKWqAX3uk97VXsNN,0.186,0.688,132279,0.455,0.0,11,0.0794,-8.632,0,0.199,87.865,4,0.557,4351926,63
25,love language,Ariana Grande,6NYtLvyThMT0oALFdJFdzq,0.0686,0.688,179861,0.573,0.0,10,0.0749,-5.03,0,0.208,110.034,4,0.553,4313795,63
26,Come & Go (with Marshmello),Juice WRLD,2Y0wPrPQBrGhoLn14xRYCG,0.0172,0.625,205485,0.814,0.0,0,0.158,-5.181,1,0.0657,144.991,4,0.535,4208438,83
27,Put Your Records On,Ritt Momney,6AGOKlMZWLCaEJGnaROtF9,0.0563,0.399,210463,0.491,0.00089,6,0.11,-10.778,0,0.0538,91.066,4,0.151,4100186,80
