,Track Name,Artist,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Streams,popularity
0,Therefore I Am,Billie Eilish,54bFM56PmE4YLRnqpW6Tha,0.218,0.889,174321,0.34,0.13,11,0.055,-7.773,0,0.0697,94.009,4,0.716,9731282,79
1,positions,Ariana Grande,35mvY5S1H3J2QZyna3TFe0,0.468,0.737,172325,0.802,0.0,0,0.0931,-4.771,1,0.0878,144.015,4,0.682,8417690,86
2,DÁKITI,Bad Bunny,47EiUVwUp4C9fGccaPuUCS,0.401,0.731,205090,0.573,5.22e-05,4,0.113,-10.059,0,0.0544,109.928,4,0.145,7488998,84
3,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,7hxHWCCAIIxFLCzvDgnQHX,0.25,0.8,195429,0.658,0.0,1,0.111,-6.142,0,0.079,140.042,4,0.462,6816877,80
4,Mood (feat. iann dior),24kGoldn,3tjFYV6RSFtuktYl3ZtYcq,0.221,0.7,140526,0.722,0.0,7,0.272,-3.558,0,0.0369,90.989,4,0.756,6721409,21
5,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,0PvFJmanyNQMseIFrU708S,0.114,0.823,190476,0.586,0.0,6,0.193,-6.606,0,0.2,125.971,4,0.347,5899468,84
6,WAP (feat. Megan Thee Stallion),Cardi B,4Oun2ylbjFKMPTiaSbbCih,0.0194,0.935,187541,0.454,0.0,1,0.0824,-7.509,1,0.375,133.073,4,0.357,5484786,83
7,pov,Ariana Grande,3UoULw70kMsiVXxW0L3A33,0.36,0.487,201882,0.534,0.0,0,0.1,-5.664,0,0.0555,131.798,4,0.173,5454790,80
8,34+35,Ariana Grande,6Im9k8u9iIzKMrmV7BWtlF,0.237,0.83,173711,0.585,0.0,0,0.248,-6.476,1,0.094,109.978,4,0.485,5381072,84
9,What You Know Bout Love,Pop Smoke,1tkg4EHVoqnhR6iFEXb60y,0.65,0.709,160000,0.548,1.59e-06,10,0.133,-8.493,1,0.353,83.995,4,0.543,5119246,84
10,Laugh Now Cry Later (feat. Lil Durk),Drake,2SAqBLGA283SUiwJ3xOUVI,0.244,0.761,261493,0.518,3.47e-05,0,0.107,-8.871,1,0.134,133.976,4,0.522,4996974,83
11,Drankin N Smokin,Future,0k7wmahjkn389wAZdz19Cv,0.0421,0.752,213520,0.658,0.0,0,0.0927,-6.297,1,0.342,151.951,4,0.387,4336720,78
12,Lonely (with benny blanco),Justin Bieber,4y4spB9m0Q6026KfkAvy9Q,0.864,0.631,149297,0.239,0.0,11,0.116,-7.071,0,0.0398,79.859,4,0.0927,4224865,79
