,Track Name,Artist,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Streams,popularity
0,good 4 u,Olivia Rodrigo,4ZtFanR9U6ndgddUvNcjcG,0.335,0.563,178147,0.664,0.0,9,0.0849,-5.044,1,0.154,166.928,4,0.688,20688190,94
1,deja vu,Olivia Rodrigo,6HU7h9RYOaPRFeh0R3UeAr,0.584,0.442,215507,0.612,5.7e-06,2,0.37,-7.222,1,0.112,180.917,4,0.178,10849616,88
2,traitor,Olivia Rodrigo,5CZ40GBx1sQ9agT82CLQCT,0.691,0.38,229227,0.339,0.0,3,0.12,-7.885,1,0.0338,100.607,4,0.0849,9997883,92
3,Kiss Me More (feat. SZA),Doja Cat,748mdHapucXQri7IAO8yFK,0.235,0.762,208867,0.701,0.000158,8,0.123,-3.541,1,0.0286,110.968,4,0.742,9695417,90
4,Yonaguni,Bad Bunny,2JPLbjOn0wPCngEot2STUS,0.276,0.644,206710,0.648,0.0,1,0.135,-4.601,1,0.118,179.951,4,0.44,8772268,92
5,favorite crime,Olivia Rodrigo,5JCoSi02qi3jJeHdZXMmR8,0.866,0.369,152667,0.272,0.0,9,0.147,-10.497,1,0.0364,172.929,4,0.218,8171214,86
6,brutal,Olivia Rodrigo,6SRsiMl7w1USE4mFqrOhHC,0.0311,0.672,143747,0.526,1.37e-06,4,0.28,-6.446,1,0.0599,123.999,4,0.28,7822868,84
7,happier,Olivia Rodrigo,2tGvwE8GcFKwNdAXMnlbfl,0.765,0.395,175933,0.443,9.67e-06,6,0.0839,-9.72,1,0.133,168.924,3,0.338,7750690,88
8,Levitating (feat. DaBaby),Dua Lipa,5nujrmhLynf4yMoMtj8AQF,0.00883,0.702,203064,0.825,0.0,6,0.0674,-3.787,0,0.0601,102.977,4,0.915,7581510,87
9,RAPSTAR,Polo G,43PGPuHIlVOc04jrZVh9L6,0.41,0.789,165926,0.536,0.0,6,0.129,-6.862,1,0.242,81.039,4,0.437,7573478,83
10,drivers license,Olivia Rodrigo,5wANPM4fQCJwkGd4rN57mH,0.768,0.561,242013,0.431,1.42e-05,10,0.106,-8.81,1,0.0578,143.875,4,0.137,7092258,90
11,MONTERO (Call Me By Your Name),Lil Nas X,67BtfxlNbhBmCDR2L2l8qd,0.297,0.61,137876,0.508,0.0,8,0.384,-6.682,0,0.152,178.818,4,0.758,6974911,87
12,Lost Cause,Billie Eilish,2xdwCJLfKCkat14mlgR26M,0.705,0.671,212496,0.336,0.00751,10,0.0577,-8.494,0,0.241,75.051,4,0.518,6213628,47
13,"jealousy, jealousy",Olivia Rodrigo,0MMyJUC3WNnFS1lit5pTjk,0.198,0.695,173160,0.575,0.0,10,0.0614,-6.334,0,0.116,163.929,4,0.699,6126423,86
14,enough for you,Olivia Rodrigo,2TOzTqQXNmR2zDJXihjZ2e,0.753,0.638,202827,0.259,0.0,7,0.219,-10.706,1,0.0898,88.485,4,0.269,6078230,81
15,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,4iJyoBOLtHqaGxP12qzhQI,0.321,0.677,198082,0.696,0.0,0,0.42,-6.181,1,0.119,90.03,4,0.464,5854245,91
16,Wants and Needs (feat. Lil Baby),Drake,65OVbaJR5O1RmwOQx0875b,0.0618,0.578,192956,0.449,2.17e-06,1,0.119,-6.349,1,0.286,136.006,4,0.1,5450264,84
17,"1 step forward, 3 steps back",Olivia Rodrigo,4wcBRRpIfesgcyUtis7PEg,0.941,0.473,163587,0.203,0.0,2,0.126,-12.627,1,0.102,168.884,4,0.419,5391755,80
18,Heat Waves,Glass Animals,02MWAaffLxlfxAUY7c5dvx,0.44,0.761,238805,0.525,6.7e-06,11,0.0921,-6.9,1,0.0944,80.87,4,0.531,5260272,91
19,Butter,BTS,2bgTY4UwhfBYhGT4HUYStN,0.00323,0.759,164442,0.459,0.0,8,0.0906,-5.187,1,0.0948,109.997,4,0.695,5134087,90
20,Astronaut In The Ocean,Masked Wolf,0BGwAKW4u8kWOhWFflZxfl,0.175,0.778,132780,0.695,0.0,4,0.15,-6.865,0,0.0913,149.996,4,0.472,4816921,68
21,hope ur ok,Olivia Rodrigo,1zejeOnykpCoyVSit6Bwp3,0.388,0.443,209560,0.298,1e-05,0,0.103,-12.181,1,0.0644,77.253,4,0.172,4598034,78
22,Leave The Door Open,Bruno Mars,7MAibcTli4IisCtbHKrGMh,0.182,0.586,242096,0.616,0.0,5,0.0927,-7.964,1,0.0324,148.088,4,0.719,4593694,88
23,Late At Night,Roddy Ricch,1fxYz1s15pyZLsJT0Hdh1m,0.343,0.643,174682,0.403,0.0,1,0.138,-11.254,0,0.41,98.54,4,0.111,4590717,80
24,Todo De Ti,Rauw Alejandro,4fSIb4hdOQ151TILNsSEaF,0.31,0.78,199604,0.718,0.000163,3,0.0932,-3.605,0,0.0506,127.949,4,0.342,4516748,89
25,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,37BZB0z9T8Xu7U3e65qxFy,0.0215,0.65,191014,0.825,2.44e-05,0,0.0936,-4.645,1,0.0325,118.091,4,0.593,4457935,90
26,Hats Off (feat. Travis Scott),Lil Baby,4lUmnwRybYH7mMzf16xB0y,0.138,0.596,257428,0.65,0.0,9,0.14,-5.167,1,0.337,133.997,4,0.188,4266640,77
